----------------------------------------------------
3 , Gim'sChineseKitchen , 31. BBQ Pork Egg Foo Yong , $7.55
3 , Gim'sChineseKitchen , 32. Beef Egg Foo Yong , $7.55
3 , Gim'sChineseKitchen , 33. Chicken Egg Foo Yong , $7.55
3 , Gim'sChineseKitchen , 34. Crab Egg Foo Yong , $7.55
3 , Gim'sChineseKitchen , 35. Ham Egg Foo Yong , $7.55
3 , Gim'sChineseKitchen , 36. Shrimp Egg Foo Yong , $7.95
3 , Gim'sChineseKitchen , 37. Vegetable Egg Foo Yong , $7.55
3 , Gim'sChineseKitchen , 50. Gim's Fried Rice , $6.95
3 , Gim'sChineseKitchen , 51. Almond Chicken Fried Rice , $6.55
3 , Gim'sChineseKitchen , 52. BBQ Pork Fried Rice , $6.25
3 , Gim'sChineseKitchen , 53. Beef Fried Rice , $6.95
3 , Gim'sChineseKitchen , 54. Chicken Fried Rice , $6.25
3 , Gim'sChineseKitchen , 55. Crab Meat Fried Rice , $6.95
3 , Gim'sChineseKitchen , 56. Ham Fried Rice , $6.95
3 , Gim'sChineseKitchen , 57. Prawns Fried Rice , $7.55
3 , Gim'sChineseKitchen , 58. Shrimp Fried Rice , $7.25
3 , Gim'sChineseKitchen , 59. Vegetable Fried Rice , $6.25
3 , Gim'sChineseKitchen , 60. Salted Fish and Chicken Fried Rice , $7.55
3 , Gim'sChineseKitchen , 61. Seafood Fried Rice , $7.55
3 , Gim'sChineseKitchen , 90. Gim's Chop Suey , $7.95
3 , Gim'sChineseKitchen , 91. BBQ Pork Chop Suey , $6.95
3 , Gim'sChineseKitchen , 92. Beef Chop Suey , $6.95
3 , Gim'sChineseKitchen , 93. Almond Chicken Chop Suey , $6.95
3 , Gim'sChineseKitchen , 94. Chicken Chop Suey , $6.95
3 , Gim'sChineseKitchen , 95. Crab Meat Chop Suey , $7.15
3 , Gim'sChineseKitchen , 96. Prawns Chop Suey , $7.95
3 , Gim'sChineseKitchen , 97. Vegetable Chop Suey , $6.95
3 , Gim'sChineseKitchen , 121. BBQ Pork Chow Fun , $7.95
3 , Gim'sChineseKitchen , 122. Beef Chow Fun , $7.95
3 , Gim'sChineseKitchen , 123. Beef Chow Fun with Black Bean Sauce , $7.95
3 , Gim'sChineseKitchen , 124. Chicken Chow Fun , $6.95
3 , Gim'sChineseKitchen , 125. Mixed Vegetable Chow Fun , $6.95
3 , Gim'sChineseKitchen , 126. Gim's Chow Fun , $8.25
3 , Gim'sChineseKitchen , 127. Prawn Chow Fun , $8.25
3 , Gim'sChineseKitchen , 128. Tomato Beef Chow Fun , $8.25
3 , Gim'sChineseKitchen , 129. Mongolian Beef Chow Fun , $8.25
3 , Gim'sChineseKitchen , 100. Gim's Special Chow Mein , $7.95
3 , Gim'sChineseKitchen , 101. Almond Chicken Chow Mein , $6.95
3 , Gim'sChineseKitchen , 102. BBQ Pork Chow Mein , $6.95
3 , Gim'sChineseKitchen , 103. Beef Chow Mein , $7.25
3 , Gim'sChineseKitchen , 104. Beef Broccoli Chow Mein , $7.25
3 , Gim'sChineseKitchen , 105. Beef Bok Choy Chow Mein , $7.25
3 , Gim'sChineseKitchen , 106. Chicken Chow Mein , $6.95
3 , Gim'sChineseKitchen , 107. Vegetable Chow Mein , $6.95
3 , Gim'sChineseKitchen , 108. Prawn Chow Mein , $7.95
3 , Gim'sChineseKitchen , 109. Singapore Chow Mein , $7.25
3 , Gim'sChineseKitchen , 110. Tomato Beef Chow Mein , $7.25
3 , Gim'sChineseKitchen , 111. Singapore Rice Noodle , $7.95
3 , Gim'sChineseKitchen , 113. BBQ Pork Hong Kong Chow Mein , $7.95
3 , Gim'sChineseKitchen , 114. Beef Hong Kong Chow Mein , $7.95
3 , Gim'sChineseKitchen , 115. Chicken Hong Kong Chow Mein , $7.95
3 , Gim'sChineseKitchen , 116. Gim's Hong Kong Chow Mein , $8.55
3 , Gim'sChineseKitchen , 117. Prawn Hong Kong Chow Mein , $8.55
3 , Gim'sChineseKitchen , 118. Tomato Beef Hong Kong Chow Mein , $7.95
3 , Gim'sChineseKitchen , 119. Vegetable Hong Kong Chow Mein , $7.95
3 , Gim'sChineseKitchen , 120. Mongolian Beef Hong Kong Chow Mein , $8.55
3 , Gim'sChineseKitchen , Dinner Special for 1 , $8.95
3 , Gim'sChineseKitchen , Dinner Special for 2 , $19.95
3 , Gim'sChineseKitchen , Dinner Special for 3 , $26.95
3 , Gim'sChineseKitchen , Dinner Special for 4 , $44.95
3 , Gim'sChineseKitchen , Dinner Special for 5 , $58.95
3 , Gim'sChineseKitchen , Dinner Special for 6 , $69.95
3 , Gim'sChineseKitchen , 130. Slices of BBQ Pork , $7.95
3 , Gim'sChineseKitchen , 131. BBQ Pork Spareribs , $8.25
3 , Gim'sChineseKitchen , 132. Dried Fried Ribs with Sweet and Sour Sauce , $7.55
3 , Gim'sChineseKitchen , 133. BBQ Pork Scrambled Eggs , $7.55
3 , Gim'sChineseKitchen , 134. BBQ Pork Boy Choy , $7.55
3 , Gim'sChineseKitchen , 135. Tofu BBQ Pork , $7.55
3 , Gim'sChineseKitchen , 136. Pineapple Sweet and Sour Pork , $7.55
3 , Gim'sChineseKitchen , 137. Pineapple Sweet and Sour Spareribs , $8.55
3 , Gim'sChineseKitchen , 138. Mu Shu Pork with 5 Pancakes , $6.95
3 , Gim'sChineseKitchen , 139. Orange Spareribs , $8.25
3 , Gim'sChineseKitchen , 140. Sesame Spareribs , $8.25
3 , Gim'sChineseKitchen , 141. Salt and Pepper Spareribs , $8.25
3 , Gim'sChineseKitchen , 142. Peking Spareribs , $8.25
3 , Gim'sChineseKitchen , 143. Szechuan Pork and Eggplant with Garlic Sauce , $7.55
3 , Gim'sChineseKitchen , 144. Pork String Beans , $7.55
3 , Gim'sChineseKitchen , 150. Prawn with Lobster Sauce , $8.55
3 , Gim'sChineseKitchen , 151. Prawn Scrambled Eggs , $8.55
3 , Gim'sChineseKitchen , 152. Broccoli Prawns , $8.55
3 , Gim'sChineseKitchen , 153. Cashew Prawns , $8.55
3 , Gim'sChineseKitchen , 154. Curry Prawns , $8.55
3 , Gim'sChineseKitchen , 155. Garlic Prawns , $8.55
3 , Gim'sChineseKitchen , 156. Kung Pao Prawns , $8.55
3 , Gim'sChineseKitchen , 157. Prawns with Black Bean Sauce , $8.55
3 , Gim'sChineseKitchen , 158. Mu Shu Shrimp with 5 Pancakes , $8.55
3 , Gim'sChineseKitchen , 159. Prawns with Snow Peas , $8.55
3 , Gim'sChineseKitchen , 160. Prawns with Bok Choy , $8.55
3 , Gim'sChineseKitchen , 161. Prawns with Vegetables , $8.55
3 , Gim'sChineseKitchen , 162. Sweet and Sour Prawns , $9.25
3 , Gim'sChineseKitchen , 163. Szechuan Prawns , $8.55
3 , Gim'sChineseKitchen , 164. Tofu Prawns , $8.55
3 , Gim'sChineseKitchen , 165. Prawns with String Beans , $8.55
3 , Gim'sChineseKitchen , 166. Honey Walnuts Prawns , $9.25
3 , Gim'sChineseKitchen , 167. Salt and Pepper Prawns , $9.25
3 , Gim'sChineseKitchen , 168. Salt and Pepper Fish Fillets , $9.25
3 , Gim'sChineseKitchen , 169. Sweet and Sour Fish Fillets , $9.25
3 , Gim'sChineseKitchen , 170. Fish Fillets with Black Bean Sauce , $9.25
3 , Gim'sChineseKitchen , 175. Gim's Vegetables , $8.25
3 , Gim'sChineseKitchen , 176. Gim's Tofu , $8.25
3 , Gim'sChineseKitchen , 177. Ma Po Tofu , $7.15
3 , Gim'sChineseKitchen , 178. Tofu with Vegetable , $7.15
3 , Gim'sChineseKitchen , 179. Black Mushroom with Snow Peas , $7.15
3 , Gim'sChineseKitchen , 180. Black Mushroom with Bok Choy , $7.15
3 , Gim'sChineseKitchen , 181. Eggplants with Szechuan Sauce , $7.15
3 , Gim'sChineseKitchen , 182. Tofu with Eggplant , $7.15
3 , Gim'sChineseKitchen , 183. Mixed Vegetables Deluxe , $7.15
3 , Gim'sChineseKitchen , 184. Mu Shu Vegetables with 5 Pancakes , $7.15
3 , Gim'sChineseKitchen , 185. Snow Peas with Water Chestnusts , $7.15
3 , Gim'sChineseKitchen , 186. Sauteed Bok Choy , $7.15
3 , Gim'sChineseKitchen , 187. Sauteed Broccoli , $7.15
3 , Gim'sChineseKitchen , 188. Sauteed String Beans , $7.15
3 , Gim'sChineseKitchen , 189. Szechuan Tofu , $7.15
3 , Gim'sChineseKitchen , 191. Salt and Pepper Tofu , $7.15
3 , Gim'sChineseKitchen , 192. Tofu with Broccoli , $7.15
3 , Gim'sChineseKitchen , 193. Tofu with String Beans , $7.15
3 , Gim'sChineseKitchen , 200. Gim's Beef , $8.25
3 , Gim'sChineseKitchen , 202. Beef Tofu , $8.25
3 , Gim'sChineseKitchen , 203. Beef Broccoli , $8.25
3 , Gim'sChineseKitchen , 204. Beef with Black Bean Sauce , $8.25
3 , Gim'sChineseKitchen , 205. Beef with Black Mushrooms , $8.25
3 , Gim'sChineseKitchen , 206. Beef with Oyster Sauce , $8.25
3 , Gim'sChineseKitchen , 207. Beef with Snow Peas , $8.25
3 , Gim'sChineseKitchen , 208. Beef with String Beans , $8.25
3 , Gim'sChineseKitchen , 209. Beef with Bok Choy , $8.25
3 , Gim'sChineseKitchen , 210. Beef Vegetables , $8.25
3 , Gim'sChineseKitchen , 211. Ginger Beef with Green Onion , $8.25
3 , Gim'sChineseKitchen , 212. Mu Shu Beef with 5 Pancakes , $8.25
3 , Gim'sChineseKitchen , 213. Pepper Steak , $8.25
3 , Gim'sChineseKitchen , 214. Tomato Beef , $8.25
3 , Gim'sChineseKitchen , 215. Beef Curry , $8.25
3 , Gim'sChineseKitchen , 216. Kung Pao Beef , $8.25
3 , Gim'sChineseKitchen , 217. Mongolian Beef , $8.25
3 , Gim'sChineseKitchen , 218. Pineapple Beef , $8.25
3 , Gim'sChineseKitchen , 219. Fried Szechuan Beef , $8.55
3 , Gim'sChineseKitchen , 220. Fried Orange Beef , $8.55
3 , Gim'sChineseKitchen , 221. Fried Sesame Beef , $8.55
3 , Gim'sChineseKitchen , 230. Diced Almond Chicken , $7.55
3 , Gim'sChineseKitchen , 232. Cashew Chicken , $7.55
3 , Gim'sChineseKitchen , 233. Chicken with Black Bean Sauce , $7.55
3 , Gim'sChineseKitchen , 234. Chicken Broccoli , $7.55
3 , Gim'sChineseKitchen , 235. Chicken Curry , $7.55
3 , Gim'sChineseKitchen , 236. Chicken with Black Mushrooms , $7.55
3 , Gim'sChineseKitchen , 237. Chicken with String Beans , $7.55
3 , Gim'sChineseKitchen , 238. Chicken with Bok Choy , $7.55
3 , Gim'sChineseKitchen , 239. Chicken Vegetables , $7.55
3 , Gim'sChineseKitchen , 240. Garlic Chicken , $7.55
3 , Gim'sChineseKitchen , 241. General Chicken , $7.95
3 , Gim'sChineseKitchen , 242. Kung Pao Chicken , $7.55
3 , Gim'sChineseKitchen , 243. Lemon Chicken , $7.55
3 , Gim'sChineseKitchen , 244. Mu Shu Chicken with 5 Pancakes , $7.55
3 , Gim'sChineseKitchen , 245. Chicken and Snow Peas , $7.55
3 , Gim'sChineseKitchen , 246. Sweet and Sour Chicken , $7.55
3 , Gim'sChineseKitchen , 247. Szechuan Chicken , $7.55
3 , Gim'sChineseKitchen , 248. Teriyaki Chicken , $7.55
3 , Gim'sChineseKitchen , 249. Tofu Chicken , $7.55
3 , Gim'sChineseKitchen , 250. Sesame Chicken , $7.95
3 , Gim'sChineseKitchen , 251. Orange Chicken , $7.95
3 , Gim'sChineseKitchen , 252. Salt and Pepper Chicken , $7.95
3 , Gim'sChineseKitchen , 253. Mongolian Chicken , $7.55
3 , Gim'sChineseKitchen , 260. Crispy Noodles , $1.95
3 , Gim'sChineseKitchen , 261. Sweet and Sour Sauce , $1.25
3 , Gim'sChineseKitchen , 261. Gravy , $1.25
3 , Gim'sChineseKitchen , 262. Rice and Gravy , $2.95
3 , Gim'sChineseKitchen , 263. Garlic Pan Fried Noodles , $4.95
3 , Gim'sChineseKitchen , 264. Beef over Rice , $7.25
